name,count,years,F,recent_count,recent_count_per_k,count_per_k,phonetic,phonetic_relative_f,other_spellings
rosa,6730,"[[1941, 75], [1942, 60], [1943, 45], [1944, 45], [1945, 50], [1946, 45], [1947, 50], [1948, 55], [1949, 60], [1950, 65], [1951, 65], [1952, 55], [1953, 60], [1954, 70], [1955, 60], [1956, 55], [1957, 90], [1958, 95], [1959, 115], [1960, 125], [1961, 145], [1962, 150], [1963, 200], [1964, 175], [1965, 155], [1966, 160], [1967, 165], [1968, 200], [1969, 175], [1970, 205], [1971, 215], [1972, 205], [1973, 165], [1974, 180], [1975, 120], [1976, 100], [1977, 75], [1978, 65], [1979, 45], [1980, 50], [1981, 55], [1982, 35], [1983, 30], [1984, 30], [1985, 20], [1986, 35], [1987, 25], [1988, 15], [1989, 20], [1990, 20], [1991, 25], [1992, 20], [1993, 20], [1994, 20], [1995, 20], [1996, 20], [1997, 15], [1998, 25], [1999, 25], [2000, 35], [2001, 40], [2002, 35], [2003, 35], [2004, 40], [2005, 35], [2006, 45], [2007, 50], [2008, 55], [2009, 50], [2010, 55], [2011, 45], [2012, 70], [2013, 60], [2014, 80], [2015, 85], [2016, 115], [2017, 105], [2018, 105], [2019, 105], [2020, 120], [2021, 145], [2022, 140], [2023, 140], [2024, 175]]",1.0,1150.0,0.23906212808948824,0.1984595060039161,/ʁo.za/,1.0,"[{""name"": ""rosa"", ""relative_frequency"": 1.0}]"
rosalia,1085,"[[1947, 5], [1948, 5], [1949, 5], [1950, 5], [1951, 5], [1953, 5], [1954, 5], [1955, 5], [1956, 10], [1957, 10], [1958, 10], [1959, 25], [1960, 20], [1961, 15], [1962, 25], [1963, 25], [1964, 20], [1965, 20], [1966, 20], [1967, 20], [1968, 15], [1969, 20], [1970, 20], [1971, 15], [1972, 10], [1973, 15], [1974, 10], [1975, 5], [1976, 5], [1977, 10], [1978, 5], [1979, 5], [1980, 10], [1981, 5], [1984, 5], [1985, 5], [1986, 5], [1994, 5], [2001, 5], [2004, 5], [2005, 5], [2006, 5], [2008, 5], [2009, 5], [2010, 5], [2011, 5], [2012, 5], [2013, 10], [2014, 5], [2015, 5], [2016, 15], [2017, 5], [2018, 10], [2019, 10], [2020, 45], [2021, 55], [2022, 110], [2023, 165], [2024, 175]]",1.0,590.0,0.12264926571547657,0.0319953289768572,/ʁɔ.za.lja/,1.0,"[{""name"": ""rosalia"", ""relative_frequency"": 1.0}]"
rosalie,7205,"[[1941, 60], [1942, 60], [1943, 40], [1944, 35], [1945, 30], [1946, 45], [1947, 50], [1948, 55], [1949, 65], [1950, 45], [1951, 40], [1952, 45], [1953, 40], [1954, 40], [1955, 30], [1956, 45], [1957, 45], [1958, 45], [1959, 45], [1960, 50], [1961, 65], [1962, 50], [1963, 55], [1964, 50], [1965, 50], [1966, 45], [1967, 60], [1968, 55], [1969, 55], [1970, 50], [1971, 40], [1972, 40], [1973, 50], [1974, 35], [1975, 40], [1976, 35], [1977, 45], [1978, 40], [1979, 60], [1980, 45], [1981, 60], [1982, 50], [1983, 50], [1984, 50], [1985, 50], [1986, 65], [1987, 55], [1988, 55], [1989, 45], [1990, 55], [1991, 70], [1992, 70], [1993, 60], [1994, 70], [1995, 75], [1996, 65], [1997, 75], [1998, 80], [1999, 60], [2000, 110], [2001, 100], [2002, 120], [2003, 150], [2004, 150], [2005, 145], [2006, 160], [2007, 170], [2008, 170], [2009, 170], [2010, 155], [2011, 150], [2012, 160], [2013, 165], [2014, 165], [2015, 155], [2016, 175], [2017, 190], [2018, 190], [2019, 195], [2020, 185], [2021, 210], [2022, 200], [2023, 220], [2024, 210]]",0.993060374739764,1775.0,0.36898719770334054,0.21246667767581212,/ʁɔ.za.li/,0.993060374739764,"[{""name"": ""rosalie"", ""relative_frequency"": 1.0}]"
rose,60605,"[[1941, 800], [1942, 770], [1943, 765], [1944, 710], [1945, 670], [1946, 845], [1947, 815], [1948, 815], [1949, 770], [1950, 730], [1951, 665], [1952, 650], [1953, 640], [1954, 545], [1955, 465], [1956, 415], [1957, 500], [1958, 490], [1959, 440], [1960, 420], [1961, 425], [1962, 345], [1963, 310], [1964, 335], [1965, 295], [1966, 275], [1967, 260], [1968, 250], [1969, 190], [1970, 170], [1971, 170], [1972, 160], [1973, 130], [1974, 120], [1975, 100], [1976, 105], [1977, 115], [1978, 90], [1979, 85], [1980, 85], [1981, 90], [1982, 80], [1983, 90], [1984, 75], [1985, 80], [1986, 85], [1987, 70], [1988, 85], [1989, 60], [1990, 70], [1991, 90], [1992, 95], [1993, 90], [1994, 85], [1995, 115], [1996, 100], [1997, 105], [1998, 180], [1999, 245], [2000, 365], [2001, 370], [2002, 510], [2003, 465], [2004, 490], [2005, 655], [2006, 755], [2007, 995], [2008, 1385], [2009, 1610], [2010, 1530], [2011, 1510], [2012, 1670], [2013, 1915], [2014, 2205], [2015, 2310], [2016, 2450], [2017, 2510], [2018, 2720], [2019, 2700], [2020, 2670], [2021, 2705], [2022, 2690], [2023, 2375], [2024, 2220]]",0.9990099826746968,23040.0,4.789557766245051,1.7871676614215952,/ʁoz/,0.9990099826746968,"[{""name"": ""rose"", ""relative_frequency"": 1.0}]"
rosie,2330,"[[1941, 5], [1943, 5], [1944, 5], [1947, 5], [1950, 10], [1951, 5], [1952, 5], [1954, 5], [1955, 5], [1956, 5], [1957, 5], [1958, 5], [1959, 5], [1960, 10], [1961, 5], [1962, 5], [1963, 10], [1964, 5], [1966, 5], [1967, 5], [1969, 5], [1970, 5], [1972, 5], [1975, 5], [1976, 5], [1977, 5], [1983, 5], [1989, 5], [1990, 10], [1991, 10], [1992, 5], [1993, 10], [1994, 5], [1995, 10], [1996, 10], [1997, 10], [1998, 10], [1999, 10], [2000, 10], [2001, 30], [2002, 35], [2003, 30], [2004, 60], [2005, 40], [2006, 40], [2007, 65], [2008, 85], [2009, 80], [2010, 80], [2011, 90], [2012, 70], [2013, 90], [2014, 110], [2015, 110], [2016, 115], [2017, 95], [2018, 130], [2019, 115], [2020, 130], [2021, 130], [2022, 110], [2023, 115], [2024, 120]]",1.0,1060.0,0.2203529180650935,0.06870886314845832,/ʁo.zi/,1.0,"[{""name"": ""rosie"", ""relative_frequency"": 1.0}]"
roxane,23605,"[[1941, 5], [1942, 5], [1943, 5], [1944, 10], [1945, 5], [1946, 10], [1947, 5], [1948, 10], [1949, 15], [1950, 15], [1951, 5], [1952, 10], [1953, 20], [1954, 15], [1955, 15], [1956, 20], [1957, 20], [1958, 25], [1959, 50], [1960, 35], [1961, 40], [1962, 35], [1963, 40], [1964, 50], [1965, 40], [1966, 60], [1967, 50], [1968, 50], [1969, 65], [1970, 90], [1971, 130], [1972, 100], [1973, 105], [1974, 135], [1975, 120], [1976, 160], [1977, 140], [1978, 130], [1979, 175], [1980, 180], [1981, 245], [1982, 195], [1983, 285], [1984, 360], [1985, 310], [1986, 440], [1987, 365], [1988, 405], [1989, 440], [1990, 475], [1991, 575], [1992, 565], [1993, 595], [1994, 500], [1995, 520], [1996, 465], [1997, 465], [1998, 505], [1999, 370], [2000, 380], [2001, 330], [2002, 330], [2003, 270], [2004, 375], [2005, 330], [2006, 355], [2007, 390], [2008, 395], [2009, 380], [2010, 455], [2011, 425], [2012, 555], [2013, 590], [2014, 600], [2015, 655], [2016, 715], [2017, 715], [2018, 790], [2019, 825], [2020, 825], [2021, 785], [2022, 700], [2023, 585], [2024, 575]]",0.9997881804702393,6515.0,1.3543389256547964,0.6960827101370639,/ʁɔk.san/,0.9996402877697842,"[{""name"": ""roxane"", ""relative_frequency"": 0.8491007194244604}, {""name"": ""roxanne"", ""relative_frequency"": 0.15089928057553956}]"
roxanne,4195,"[[1954, 5], [1955, 5], [1956, 5], [1958, 5], [1959, 5], [1960, 5], [1964, 5], [1965, 5], [1966, 10], [1969, 5], [1970, 5], [1971, 5], [1972, 5], [1973, 5], [1974, 5], [1975, 10], [1977, 5], [1978, 5], [1979, 15], [1980, 10], [1981, 20], [1982, 15], [1983, 25], [1984, 35], [1985, 30], [1986, 40], [1987, 55], [1988, 60], [1989, 80], [1990, 110], [1991, 125], [1992, 130], [1993, 160], [1994, 135], [1995, 110], [1996, 115], [1997, 90], [1998, 145], [1999, 100], [2000, 105], [2001, 80], [2002, 60], [2003, 60], [2004, 85], [2005, 70], [2006, 85], [2007, 90], [2008, 80], [2009, 85], [2010, 95], [2011, 100], [2012, 125], [2013, 95], [2014, 95], [2015, 110], [2016, 110], [2017, 95], [2018, 135], [2019, 145], [2020, 145], [2021, 130], [2022, 120], [2023, 95], [2024, 95]]",0.99880810488677,1070.0,0.22243171917891513,0.12370544244969214,/ʁɔk.san/,0.9996402877697842,"[{""name"": ""roxane"", ""relative_frequency"": 0.8491007194244604}, {""name"": ""roxanne"", ""relative_frequency"": 0.15089928057553956}]"
ruben,16545,"[[1943, 5], [1946, 10], [1947, 10], [1948, 5], [1949, 10], [1950, 10], [1951, 5], [1952, 5], [1953, 5], [1954, 5], [1955, 5], [1956, 5], [1957, 5], [1958, 10], [1959, 10], [1960, 5], [1961, 10], [1962, 5], [1963, 10], [1964, 10], [1965, 15], [1966, 10], [1967, 10], [1968, 15], [1969, 10], [1970, 15], [1971, 10], [1972, 15], [1973, 15], [1974, 20], [1975, 20], [1976, 20], [1977, 25], [1978, 10], [1979, 30], [1980, 30], [1981, 30], [1982, 15], [1983, 30], [1984, 35], [1985, 45], [1986, 45], [1987, 60], [1988, 50], [1989, 65], [1990, 80], [1991, 95], [1992, 115], [1993, 95], [1994, 115], [1995, 150], [1996, 165], [1997, 210], [1998, 200], [1999, 255], [2000, 305], [2001, 290], [2002, 330], [2003, 345], [2004, 400], [2005, 480], [2006, 550], [2007, 570], [2008, 615], [2009, 685], [2010, 725], [2011, 855], [2012, 995], [2013, 1020], [2014, 1010], [2015, 840], [2016, 750], [2017, 660], [2018, 580], [2019, 465], [2020, 460], [2021, 475], [2022, 355], [2023, 270], [2024, 245]]",0.0,4260.0,0.8855692744880173,0.4878919059189884,/ʁy.bɛn/,0.0,"[{""name"": ""ruben"", ""relative_frequency"": 1.0}]"
ruby,2040,"[[1955, 5], [1975, 5], [1982, 5], [1984, 5], [1988, 10], [1989, 5], [1990, 10], [1991, 5], [1992, 10], [1993, 15], [1994, 10], [1995, 5], [1996, 15], [1997, 10], [1998, 20], [1999, 5], [2000, 15], [2001, 15], [2002, 15], [2003, 20], [2004, 25], [2005, 20], [2006, 35], [2007, 45], [2008, 35], [2009, 50], [2010, 35], [2011, 35], [2012, 70], [2013, 95], [2014, 55], [2015, 75], [2016, 65], [2017, 80], [2018, 55], [2019, 70], [2020, 230], [2021, 260], [2022, 205], [2023, 160], [2024, 135]]",0.9926470588235294,1260.0,0.26192894034152625,0.060157116232984975,/ʁy.bi/,0.9926470588235294,"[{""name"": ""ruby"", ""relative_frequency"": 1.0}]"
ryad,4490,"[[1971, 5], [1972, 5], [1973, 10], [1974, 10], [1975, 10], [1976, 15], [1977, 10], [1978, 15], [1979, 20], [1980, 20], [1981, 25], [1982, 20], [1983, 20], [1984, 20], [1985, 20], [1986, 25], [1987, 20], [1988, 25], [1989, 20], [1990, 25], [1991, 35], [1992, 35], [1993, 50], [1994, 45], [1995, 70], [1996, 70], [1997, 85], [1998, 105], [1999, 95], [2000, 135], [2001, 165], [2002, 155], [2003, 150], [2004, 155], [2005, 155], [2006, 185], [2007, 195], [2008, 200], [2009, 195], [2010, 200], [2011, 180], [2012, 170], [2013, 190], [2014, 170], [2015, 140], [2016, 150], [2017, 120], [2018, 115], [2019, 95], [2020, 90], [2021, 75], [2022, 60], [2023, 55], [2024, 60]]",0.0,820.0,0.17046169133337422,0.13240463327750124,/ʁjad/,0.0,"[{""name"": ""ryad"", ""relative_frequency"": 1.0}]"
ryan,19785,"[[1974, 5], [1976, 5], [1977, 5], [1978, 5], [1979, 10], [1980, 5], [1981, 10], [1982, 10], [1983, 5], [1984, 15], [1985, 15], [1986, 10], [1987, 10], [1988, 20], [1989, 20], [1990, 30], [1991, 45], [1992, 60], [1993, 60], [1994, 70], [1995, 135], [1996, 320], [1997, 665], [1998, 750], [1999, 885], [2000, 1010], [2001, 980], [2002, 1200], [2003, 1140], [2004, 1035], [2005, 1050], [2006, 955], [2007, 865], [2008, 840], [2009, 820], [2010, 750], [2011, 710], [2012, 685], [2013, 605], [2014, 605], [2015, 555], [2016, 490], [2017, 440], [2018, 375], [2019, 345], [2020, 260], [2021, 300], [2022, 230], [2023, 185], [2024, 185]]",0.0,2810.0,0.5841431129838799,0.5834355611125528,/ʁa.jan/,0.002857142857142857,"[{""name"": ""rayan"", ""relative_frequency"": 0.5771428571428572}, {""name"": ""rayane"", ""relative_frequency"": 0.16590909090909092}, {""name"": ""ryan"", ""relative_frequency"": 0.2569480519480519}]"
rym,2665,"[[1974, 5], [1975, 5], [1977, 5], [1978, 10], [1979, 5], [1980, 10], [1981, 5], [1982, 10], [1983, 10], [1984, 10], [1985, 10], [1986, 15], [1987, 5], [1988, 5], [1989, 10], [1990, 15], [1991, 15], [1992, 15], [1993, 10], [1994, 10], [1995, 15], [1996, 15], [1997, 20], [1998, 15], [1999, 20], [2000, 20], [2001, 25], [2002, 20], [2003, 20], [2004, 30], [2005, 30], [2006, 30], [2007, 30], [2008, 35], [2009, 55], [2010, 55], [2011, 55], [2012, 75], [2013, 50], [2014, 75], [2015, 65], [2016, 60], [2017, 70], [2018, 70], [2019, 65], [2020, 225], [2021, 265], [2022, 275], [2023, 255], [2024, 440]]",1.0,1725.0,0.35859319213423235,0.07858760527495341,/ʁim/,1.0,"[{""name"": ""rim"", ""relative_frequency"": 0.4527720739219713}, {""name"": ""rym"", ""relative_frequency"": 0.5472279260780287}]"
rémi,81030,"[[1941, 230], [1942, 265], [1943, 265], [1944, 290], [1945, 350], [1946, 470], [1947, 445], [1948, 505], [1949, 525], [1950, 535], [1951, 545], [1952, 575], [1953, 580], [1954, 625], [1955, 630], [1956, 660], [1957, 725], [1958, 710], [1959, 845], [1960, 770], [1961, 760], [1962, 770], [1963, 770], [1964, 715], [1965, 705], [1966, 805], [1967, 620], [1968, 775], [1969, 700], [1970, 575], [1971, 605], [1972, 605], [1973, 500], [1974, 485], [1975, 560], [1976, 540], [1977, 700], [1978, 715], [1979, 800], [1980, 975], [1981, 1080], [1982, 1875], [1983, 2240], [1984, 2355], [1985, 2230], [1986, 2535], [1987, 2615], [1988, 2445], [1989, 2475], [1990, 2480], [1991, 2560], [1992, 2410], [1993, 2115], [1994, 2095], [1995, 2005], [1996, 2170], [1997, 2130], [1998, 2070], [1999, 1975], [2000, 1950], [2001, 1800], [2002, 1600], [2003, 1430], [2004, 1250], [2005, 1060], [2006, 935], [2007, 815], [2008, 755], [2009, 660], [2010, 335], [2011, 275], [2012, 345], [2013, 275], [2014, 225], [2015, 200], [2016, 190], [2017, 145], [2018, 150], [2019, 145], [2020, 105], [2021, 85], [2022, 90], [2023, 60], [2024, 65]]",0.0004319387881031717,1035.0,0.2151559152805394,2.389476043313124,/ʁe.mi/,0.0004319387881031717,"[{""name"": ""r\u00e9mi"", ""relative_frequency"": 1.0}]"
saad,2470,"[[1951, 5], [1953, 5], [1954, 5], [1955, 5], [1956, 5], [1957, 5], [1958, 5], [1959, 10], [1960, 5], [1961, 15], [1962, 10], [1963, 10], [1964, 15], [1965, 5], [1966, 10], [1967, 15], [1968, 20], [1969, 15], [1970, 15], [1971, 10], [1972, 15], [1973, 10], [1974, 15], [1975, 10], [1976, 5], [1977, 15], [1978, 5], [1979, 15], [1980, 15], [1981, 20], [1982, 25], [1983, 20], [1984, 25], [1985, 20], [1986, 35], [1987, 15], [1988, 25], [1989, 20], [1990, 15], [1991, 20], [1992, 20], [1993, 20], [1994, 15], [1995, 25], [1996, 20], [1997, 20], [1998, 30], [1999, 30], [2000, 35], [2001, 30], [2002, 40], [2003, 50], [2004, 45], [2005, 45], [2006, 55], [2007, 55], [2008, 75], [2009, 75], [2010, 80], [2011, 80], [2012, 70], [2013, 80], [2014, 100], [2015, 80], [2016, 100], [2017, 100], [2018, 95], [2019, 65], [2020, 90], [2021, 85], [2022, 65], [2023, 85], [2024, 75]]",0.0,760.0,0.1579888846504444,0.07283729269385926,/sa.ad/,0.0,"[{""name"": ""saad"", ""relative_frequency"": 1.0}]"
sabrina,95955,"[[1955, 20], [1956, 30], [1957, 55], [1958, 50], [1959, 50], [1960, 55], [1961, 60], [1962, 65], [1963, 80], [1964, 135], [1965, 135], [1966, 190], [1967, 190], [1968, 390], [1969, 630], [1970, 895], [1971, 1040], [1972, 1300], [1973, 1310], [1974, 1425], [1975, 2270], [1976, 2550], [1977, 2555], [1978, 6190], [1979, 6835], [1980, 7225], [1981, 7355], [1982, 6365], [1983, 5110], [1984, 4340], [1985, 4055], [1986, 3655], [1987, 3180], [1988, 3550], [1989, 2765], [1990, 2285], [1991, 2160], [1992, 1980], [1993, 1545], [1994, 1305], [1995, 1235], [1996, 1040], [1997, 850], [1998, 715], [1999, 685], [2000, 720], [2001, 635], [2002, 565], [2003, 480], [2004, 430], [2005, 350], [2006, 385], [2007, 295], [2008, 280], [2009, 235], [2010, 215], [2011, 160], [2012, 190], [2013, 135], [2014, 145], [2015, 120], [2016, 125], [2017, 115], [2018, 100], [2019, 100], [2020, 75], [2021, 55], [2022, 50], [2023, 40], [2024, 50]]",1.0,710.0,0.1475948790813362,2.82959612163533,/sa.bʁi.na/,1.0,"[{""name"": ""sabrina"", ""relative_frequency"": 1.0}]"
sacha,67585,"[[1954, 5], [1959, 5], [1960, 15], [1961, 10], [1962, 15], [1963, 10], [1964, 15], [1965, 15], [1966, 25], [1967, 45], [1968, 65], [1969, 70], [1970, 110], [1971, 135], [1972, 155], [1973, 140], [1974, 140], [1975, 110], [1976, 120], [1977, 100], [1978, 90], [1979, 95], [1980, 65], [1981, 70], [1982, 65], [1983, 60], [1984, 75], [1985, 70], [1986, 85], [1987, 95], [1988, 130], [1989, 125], [1990, 155], [1991, 230], [1992, 305], [1993, 420], [1994, 470], [1995, 505], [1996, 670], [1997, 640], [1998, 750], [1999, 795], [2000, 890], [2001, 950], [2002, 1035], [2003, 1170], [2004, 1575], [2005, 1930], [2006, 2145], [2007, 2380], [2008, 2385], [2009, 2405], [2010, 2725], [2011, 3260], [2012, 3210], [2013, 3270], [2014, 3260], [2015, 3150], [2016, 3105], [2017, 2825], [2018, 2840], [2019, 2705], [2020, 2620], [2021, 2715], [2022, 2710], [2023, 2535], [2024, 2520]]",0.05703928386476289,24575.0,5.108653737216672,1.9929993630422986,/sa.ʃa/,0.1397898583828232,"[{""name"": ""sacha"", ""relative_frequency"": 0.771870717222476}, {""name"": ""sasha"", ""relative_frequency"": 0.22812928277752398}]"
safa,4470,"[[1979, 5], [1980, 5], [1981, 5], [1982, 5], [1983, 15], [1984, 15], [1985, 15], [1986, 10], [1987, 20], [1988, 15], [1989, 15], [1990, 30], [1991, 40], [1992, 25], [1993, 25], [1994, 30], [1995, 40], [1996, 40], [1997, 35], [1998, 40], [1999, 50], [2000, 45], [2001, 70], [2002, 70], [2003, 80], [2004, 105], [2005, 125], [2006, 135], [2007, 140], [2008, 175], [2009, 185], [2010, 190], [2011, 210], [2012, 230], [2013, 225], [2014, 210], [2015, 230], [2016, 230], [2017, 225], [2018, 195], [2019, 175], [2020, 165], [2021, 125], [2022, 140], [2023, 160], [2024, 150]]",0.9921700223713646,1565.0,0.32533237431308615,0.13181485762815826,/sa.fa/,0.9921700223713646,"[{""name"": ""safa"", ""relative_frequency"": 1.0}]"
safia,7270,"[[1949, 5], [1952, 5], [1953, 5], [1954, 5], [1955, 10], [1956, 15], [1957, 10], [1958, 15], [1959, 15], [1960, 15], [1961, 15], [1962, 20], [1963, 20], [1964, 30], [1965, 35], [1966, 30], [1967, 30], [1968, 40], [1969, 30], [1970, 35], [1971, 30], [1972, 45], [1973, 55], [1974, 75], [1975, 55], [1976, 60], [1977, 65], [1978, 60], [1979, 60], [1980, 75], [1981, 105], [1982, 80], [1983, 85], [1984, 95], [1985, 105], [1986, 85], [1987, 105], [1988, 80], [1989, 85], [1990, 115], [1991, 115], [1992, 90], [1993, 100], [1994, 85], [1995, 90], [1996, 120], [1997, 105], [1998, 125], [1999, 115], [2000, 135], [2001, 160], [2002, 140], [2003, 155], [2004, 155], [2005, 185], [2006, 150], [2007, 190], [2008, 200], [2009, 210], [2010, 205], [2011, 175], [2012, 225], [2013, 200], [2014, 180], [2015, 205], [2016, 195], [2017, 165], [2018, 200], [2019, 190], [2020, 170], [2021, 175], [2022, 165], [2023, 150], [2024, 140]]",1.0,1550.0,0.3222141726423537,0.21438344853617683,/sa.fja/,1.0,"[{""name"": ""safia"", ""relative_frequency"": 1.0}]"
safiya,4525,"[[1967, 5], [1974, 5], [1981, 5], [1982, 5], [1984, 5], [1986, 5], [1987, 5], [1988, 10], [1989, 5], [1990, 5], [1991, 5], [1992, 5], [1993, 10], [1994, 10], [1995, 5], [1996, 10], [1997, 10], [1998, 20], [1999, 15], [2000, 15], [2001, 15], [2002, 30], [2003, 40], [2004, 45], [2005, 60], [2006, 60], [2007, 70], [2008, 80], [2009, 120], [2010, 115], [2011, 160], [2012, 165], [2013, 210], [2014, 245], [2015, 255], [2016, 285], [2017, 305], [2018, 315], [2019, 300], [2020, 335], [2021, 305], [2022, 280], [2023, 280], [2024, 290]]",1.0,2695.0,0.5602369001749311,0.13343674066385147,/sa.fi.ja/,1.0,"[{""name"": ""safiya"", ""relative_frequency"": 1.0}]"
safwan,1335,"[[1986, 5], [1991, 5], [1992, 5], [1995, 5], [1996, 5], [1998, 5], [1999, 5], [2000, 5], [2001, 5], [2002, 10], [2003, 10], [2004, 15], [2005, 15], [2006, 20], [2007, 20], [2008, 30], [2009, 30], [2010, 25], [2011, 25], [2012, 40], [2013, 45], [2014, 50], [2015, 50], [2016, 75], [2017, 70], [2018, 95], [2019, 105], [2020, 120], [2021, 125], [2022, 105], [2023, 105], [2024, 105]]",0.0,905.0,0.18813150080085814,0.03936752459364458,/saf.wan/,0.0,"[{""name"": ""safwan"", ""relative_frequency"": 1.0}]"
saja,1145,"[[2003, 5], [2004, 5], [2006, 5], [2007, 5], [2008, 5], [2009, 5], [2010, 10], [2011, 20], [2012, 20], [2013, 35], [2014, 45], [2015, 40], [2016, 75], [2017, 65], [2018, 110], [2019, 100], [2020, 80], [2021, 90], [2022, 110], [2023, 185], [2024, 130]]",1.0,945.0,0.1964467052561447,0.03376465592488617,/sa.ʒa/,1.0,"[{""name"": ""saja"", ""relative_frequency"": 1.0}]"
sajid,965,"[[1973, 5], [1993, 5], [1994, 5], [1995, 5], [1997, 5], [1998, 5], [1999, 5], [2001, 10], [2002, 5], [2003, 10], [2004, 10], [2005, 15], [2006, 20], [2007, 10], [2008, 20], [2009, 25], [2010, 20], [2011, 25], [2012, 40], [2013, 35], [2014, 45], [2015, 55], [2016, 50], [2017, 50], [2018, 75], [2019, 80], [2020, 70], [2021, 65], [2022, 70], [2023, 65], [2024, 60]]",0.0,585.0,0.12160986515856576,0.028456675080799264,/sa.ʒid/,0.0,"[{""name"": ""sajid"", ""relative_frequency"": 1.0}]"
sakina,3820,"[[1950, 5], [1951, 5], [1952, 5], [1954, 5], [1955, 10], [1956, 5], [1957, 5], [1958, 15], [1959, 15], [1960, 15], [1961, 25], [1962, 15], [1963, 20], [1964, 15], [1965, 20], [1966, 20], [1967, 20], [1968, 30], [1969, 30], [1970, 25], [1971, 25], [1972, 20], [1973, 15], [1974, 25], [1975, 15], [1976, 30], [1977, 20], [1978, 30], [1979, 15], [1980, 30], [1981, 25], [1982, 35], [1983, 25], [1984, 20], [1985, 30], [1986, 30], [1987, 25], [1988, 45], [1989, 40], [1990, 40], [1991, 40], [1992, 35], [1993, 40], [1994, 45], [1995, 60], [1996, 45], [1997, 45], [1998, 50], [1999, 35], [2000, 50], [2001, 65], [2002, 70], [2003, 75], [2004, 75], [2005, 80], [2006, 80], [2007, 80], [2008, 90], [2009, 75], [2010, 115], [2011, 120], [2012, 95], [2013, 125], [2014, 110], [2015, 130], [2016, 135], [2017, 120], [2018, 95], [2019, 110], [2020, 105], [2021, 125], [2022, 145], [2023, 140], [2024, 170]]",1.0,1145.0,0.23802272753257742,0.11264714902451108,/sa.ki.na/,1.0,"[{""name"": ""sakina"", ""relative_frequency"": 1.0}]"
salim,10600,"[[1952, 5], [1954, 5], [1955, 5], [1956, 5], [1957, 10], [1959, 20], [1960, 20], [1961, 25], [1962, 30], [1963, 30], [1964, 35], [1965, 50], [1966, 40], [1967, 60], [1968, 55], [1969, 90], [1970, 120], [1971, 125], [1972, 155], [1973, 135], [1974, 155], [1975, 155], [1976, 135], [1977, 155], [1978, 160], [1979, 200], [1980, 240], [1981, 210], [1982, 235], [1983, 205], [1984, 200], [1985, 185], [1986, 180], [1987, 170], [1988, 210], [1989, 190], [1990, 165], [1991, 150], [1992, 170], [1993, 175], [1994, 140], [1995, 140], [1996, 155], [1997, 140], [1998, 165], [1999, 150], [2000, 190], [2001, 180], [2002, 175], [2003, 170], [2004, 180], [2005, 180], [2006, 190], [2007, 185], [2008, 190], [2009, 165], [2010, 180], [2011, 190], [2012, 225], [2013, 240], [2014, 230], [2015, 210], [2016, 240], [2017, 235], [2018, 255], [2019, 200], [2020, 200], [2021, 215], [2022, 215], [2023, 190], [2024, 215]]",0.0,1965.0,0.4084844188659516,0.31258109415178464,/sa.lim/,0.0,"[{""name"": ""salim"", ""relative_frequency"": 1.0}]"
